customer_id,name,age,income,employment_status,region,signup_date
27874,John Reed,75,48682,Student,West,2015-09-07 17:22:27
27875,Justin Glenn,51,48888,Retired,Central,2019-02-21 23:41:20
27876,Erica Garcia,70,58329,Student,South,2021-03-10 13:23:32
27877,Mary Hansen,45,59648,Unemployed,Central,2020-04-29 04:39:19
27878,Christine Knight,35,55346,Retired,West,2022-01-20 07:50:21
27879,Shannon Harris,43,57628,Unemployed,South,2015-12-21 13:48:17
27880,Kenneth Gutierrez,24,48982,Self-Employed,South,2019-07-14 20:25:50
27881,Sean Lester,62,45767,Student,Central,2021-08-06 20:03:48
27882,James Jimenez,62,16694,Unemployed,North,2020-11-12 15:45:43
27883,Danny Murphy,52,44899,Self-Employed,North,2018-02-15 03:27:29
27884,Keith Coleman II,69,39160,Retired,East,2020-12-13 02:58:47
27885,Debra Adams,38,51462,Unemployed,East,2017-11-29 08:58:35
27886,Gary Cole,45,39854,Unemployed,Central,2020-02-21 17:08:11
27887,Erin Bailey,61,52059,Self-Employed,South,2020-10-23 06:02:17
27888,Bryan Myers,73,22030,Unemployed,West,2015-12-30 06:29:25
27889,Anna Roberts,27,35542,Self-Employed,West,2021-10-02 08:29:31
27890,Michael Garcia,40,39272,Student,East,2018-12-26 11:53:00
27891,Evan Schmidt,65,34250,Student,East,2016-01-25 08:27:11
27892,Scott Johnson,69,96768,Student,West,2020-06-05 07:22:56
27893,Karen Keller,32,19560,Unemployed,North,2018-07-18 14:25:43
27894,Heather Miller,72,60131,Unemployed,Central,2020-06-18 07:19:41
27895,Vanessa Rose,60,64940,Employed,East,2022-09-14 04:38:09
27896,Aaron Moore,67,43377,Employed,East,2015-08-13 00:25:45
27897,Sharon Rocha,23,54980,Self-Employed,West,2016-10-13 03:05:06
27898,Connie Herrera,50,59156,Unemployed,North,2018-08-27 20:03:10
27899,Tamara Atkinson,79,52034,Self-Employed,West,2020-11-28 21:04:25
27900,Emily Owens,72,23516,Retired,East,2022-04-03 21:01:48
27901,Richard Velasquez,56,56106,Unemployed,West,2020-12-18 01:24:52
27902,Mr. Paul Flores,29,64567,Retired,Central,2020-10-28 01:33:46
27903,Shawn Graham,48,80954,Unemployed,East,2016-01-23 22:51:45
27904,Jason Smith,70,29321,Student,East,2016-03-08 13:24:22
27905,Benjamin Stephenson,51,47415,Self-Employed,East,2016-11-17 12:00:26
27906,Ashley Frey,58,49574,Employed,East,2015-04-03 02:54:17
27907,Pamela Hall,27,48505,Student,East,2019-10-25 08:07:29
27908,Ralph Rich,69,24897,Employed,South,2015-08-22 14:12:16
27909,Matthew Novak,74,66529,Unemployed,South,2015-10-19 04:49:16
27910,Diana Williams,20,64951,Retired,West,2022-08-29 19:50:16
27911,Ellen Ray,74,55649,Retired,South,2015-10-16 07:29:10
27912,Oscar Jones,50,43617,Student,East,2017-03-15 20:39:26
27913,James Kidd,24,46766,Employed,East,2017-11-17 17:28:23
27914,Karen Nelson,21,45704,Self-Employed,East,2015-02-22 03:32:44
27915,Peter Reyes,56,29137,Self-Employed,South,2022-10-07 02:53:30
27916,Lisa Brown,65,60513,Self-Employed,South,2015-03-07 14:35:55
27917,Jessica Carrillo,33,50358,Employed,North,2020-07-16 11:47:07
27918,Tina Hicks,55,60300,Retired,East,2020-01-10 08:40:53
27919,Eric Robinson,21,53882,Retired,North,2017-10-29 14:30:15
27920,David Clark,21,34918,Student,North,2020-02-26 14:06:43
27921,Tammy Perez,44,36120,Employed,North,2016-01-27 09:21:28
27922,Regina Wood,34,69705,Unemployed,East,2015-03-29 05:04:38
27923,Karen Le,71,58395,Unemployed,South,2019-02-17 17:27:46
27924,David Bennett,25,44297,Self-Employed,East,2019-03-03 16:53:15
27925,David Sloan IV,70,58405,Retired,South,2019-05-16 16:22:02
27926,Katherine Hughes,22,36929,Retired,East,2019-11-22 12:39:54
27927,Michael Stokes,64,66285,Employed,Central,2020-10-27 15:30:18
27928,Stacy Harvey,57,29637,Employed,Central,2018-06-10 15:39:03
27929,Alison Trujillo,24,52951,Student,East,2019-11-11 10:01:55
27930,Chase Willis,29,47951,Employed,East,2019-11-06 13:32:35
27931,Lori Huerta,42,50195,Student,East,2016-11-22 10:39:05
27932,Taylor Washington,45,59767,Self-Employed,Central,2019-07-20 06:00:10
27933,Randall Martin,60,65015,Self-Employed,East,2017-07-05 12:30:27
27934,Arthur Clements,64,43817,Retired,West,2018-12-29 13:12:08
27935,Jason Walker,66,20128,Retired,West,2017-10-09 21:50:36
27936,Gregory Leonard,71,24248,Retired,West,2017-05-18 19:26:07
27937,Lori Turner,35,44269,Unemployed,East,2021-03-28 11:43:06
27938,Angela Farmer,44,50514,Student,North,2017-02-22 17:27:37
27939,Kevin Sanchez,23,55629,Self-Employed,North,2020-11-24 18:48:33
27940,Karen Johnson,39,52869,Student,South,2020-10-05 15:29:39
27941,Daniel Page,76,63357,Unemployed,West,2018-02-16 19:17:51
27942,Victoria Patterson,64,77024,Unemployed,Central,2022-08-04 13:14:51
27943,Jennifer Jackson,49,51443,Self-Employed,West,2018-08-20 02:28:24
27944,Darren Gibson,18,55413,Self-Employed,West,2022-09-17 17:59:22
27945,Kristen Jones,71,38521,Retired,South,2018-04-06 15:11:43
27946,Samuel Skinner,63,50823,Unemployed,West,2020-09-14 15:09:52
27947,Diane Hall,58,53103,Retired,North,2015-01-15 19:18:08
27948,Diana Johns,58,52309,Self-Employed,Central,2020-09-22 23:18:10
27949,Juan Wilson,25,38739,Unemployed,North,2020-08-11 16:06:50
27950,Ernest Lawson,49,52474,Unemployed,West,2016-02-28 10:06:28
27951,Jordan King,47,51375,Employed,East,2020-02-22 19:38:06
27952,Derek Tucker,63,54751,Unemployed,Central,2021-05-31 08:44:52
27953,Cynthia Webb,69,43991,Retired,Central,2017-12-30 23:21:05
27954,Benjamin Carroll,78,50163,Employed,South,2022-08-07 16:17:53
27955,Ashley Bell,30,82656,Unemployed,South,2020-10-28 20:04:30
27956,Jennifer Wagner,57,50817,Employed,Central,2017-07-26 05:44:57
27957,Miguel Hoover,78,66064,Unemployed,Central,2015-07-06 00:02:35
27958,Rebecca Curry,61,71382,Student,North,2020-03-25 10:39:13
27959,Barbara Flores,79,28212,Retired,West,2022-01-18 17:04:52
27960,Thomas Cruz,61,47009,Retired,Central,2020-12-15 06:00:54
27961,Chelsea Dominguez,65,47690,Employed,East,2021-01-08 09:51:12
27962,Jacqueline Fletcher,76,80212,Student,West,2022-02-07 14:03:23
27963,Joseph Rodriguez,74,78244,Employed,Central,2016-12-23 16:50:18
27964,Derrick Anderson,28,28195,Employed,South,2022-08-09 11:33:18
27965,Edward Tucker,42,34913,Self-Employed,South,2019-10-31 14:18:49
27966,Brandon Fuller,78,68381,Employed,South,2015-04-05 15:10:49
27967,William Hogan,63,42163,Unemployed,East,2019-03-21 06:44:06
27968,Steven Gutierrez,71,59727,Self-Employed,North,2015-12-19 08:45:36
27969,John Mooney,51,46715,Self-Employed,West,2016-08-25 19:49:42
27970,Darrell Cole,24,33932,Employed,North,2016-02-23 14:59:43
27971,Jasmine Robinson,79,69567,Self-Employed,North,2017-01-11 00:39:55
27972,Allison Bell,74,39094,Retired,North,2018-11-07 07:14:17
27973,Joe Fields,22,48055,Self-Employed,South,2021-04-04 12:45:01
27974,David Orozco,52,32981,Self-Employed,West,2022-03-22 19:53:09
27975,Thomas Morgan,54,33340,Unemployed,South,2017-01-05 14:05:31
27976,Kimberly Levine,77,50887,Retired,North,2015-09-12 14:55:54
27977,Kelsey Logan,82,35728,Self-Employed,Central,2015-04-09 20:37:41
27978,Charles Martin,33,72612,Unemployed,East,2015-02-03 05:02:18
27979,Craig Henderson,47,60334,Retired,East,2016-04-07 07:02:43
27980,Troy Huynh,59,61902,Self-Employed,North,2022-01-31 11:27:49
27981,Steven Durham,78,45606,Employed,South,2020-01-08 06:16:50
27982,Jared Ryan,65,46020,Self-Employed,West,2016-06-28 21:47:34
27983,Jennifer Porter,79,56655,Retired,South,2017-05-07 04:28:27
27984,Mrs. Mary Holland PhD,81,9438,Self-Employed,West,2016-11-21 15:15:35
27985,Jordan Bartlett,74,43170,Retired,Central,2020-02-14 01:34:53
27986,Thomas Parker,63,22693,Employed,West,2021-06-03 06:08:15
27987,Amy Moreno,45,53409,Self-Employed,West,2021-11-20 11:13:17
27988,Alan Brown,20,32650,Retired,Central,2016-05-05 11:42:14
27989,Destiny Griffin,54,48186,Unemployed,East,2017-05-03 19:32:01
27990,Anthony Garcia,65,36689,Self-Employed,West,2018-01-17 01:57:27
27991,Mrs. Jessica Rose,36,71412,Employed,Central,2021-06-09 07:21:46
27992,Michelle Anderson,34,83916,Unemployed,West,2015-11-20 21:56:07
27993,Janet Sutton,57,63753,Self-Employed,South,2019-06-23 09:59:02
27994,Robert Johnson,67,64594,Retired,Central,2016-06-22 02:45:07
27995,Mary Chapman,46,49360,Student,North,2018-07-13 09:30:31
27996,Haley Mckinney,68,40578,Unemployed,West,2022-05-27 19:53:37
27997,Mr. Henry Jensen,59,21092,Retired,West,2021-03-28 19:52:10
27998,Charles Brady,46,52728,Unemployed,South,2021-12-28 12:35:44
27999,Juan Mcgee,83,45483,Self-Employed,South,2022-10-28 04:12:32
28000,Virginia Baker,34,53365,Employed,North,2017-05-21 18:28:29
28001,Benjamin Clark,48,39337,Employed,Central,2022-12-30 00:14:05
28002,Steven Shannon,69,27628,Unemployed,North,2018-11-15 23:44:20
28003,Wendy Ross,56,32616,Student,North,2017-10-09 19:58:03
28004,Michael Fischer,77,72974,Self-Employed,East,2017-05-31 14:45:54
28005,Lindsay Stephens,68,79030,Retired,North,2021-08-04 06:55:39
28006,Scott Parker,33,26424,Self-Employed,West,2020-09-16 06:07:55
28007,Patricia Clark,31,39944,Student,North,2016-07-09 08:02:21
28008,Christian Dalton,59,23804,Retired,South,2022-07-11 17:46:02
28009,William Snyder,68,50918,Student,South,2015-04-30 05:32:37
28010,Cassie Underwood,41,51308,Self-Employed,West,2016-12-04 23:44:09
28011,Victoria Hill,60,48262,Self-Employed,East,2016-10-23 22:01:54
28012,Jeffrey Randall,36,42444,Unemployed,North,2018-07-15 03:20:36
28013,Joseph Frye,78,53677,Student,Central,2022-02-13 15:22:23
28014,Ryan Franco,80,59768,Employed,South,2016-04-05 06:40:38
28015,Kristen Fisher,43,60407,Student,West,2022-06-11 17:45:03
28016,Juan Conner,52,68300,Student,Central,2022-07-29 13:25:54
28017,James Davenport,84,44763,Retired,North,2016-01-23 12:04:22
28018,Jonathan Montoya,73,41220,Retired,North,2019-03-19 19:56:03
28019,Mark Fisher MD,57,64291,Unemployed,North,2017-03-29 12:02:26
28020,Mr. Robert Long,46,41568,Employed,Central,2015-09-05 00:47:55
28021,Michelle Harris,23,46796,Self-Employed,North,2022-12-26 03:21:41
28022,Peter Miller,69,41785,Employed,East,2018-01-22 22:05:07
28023,Devin Marshall,18,75471,Employed,Central,2017-08-09 06:11:52
28024,Tracey Kennedy,69,58773,Employed,South,2022-03-17 04:52:52
28025,Justin Murray,41,32982,Unemployed,East,2018-10-28 06:10:31
28026,Sarah Johnson,51,49979,Unemployed,West,2016-08-12 09:46:48
28027,Steven Fernandez,24,56078,Employed,North,2016-08-16 21:39:49
28028,Kathleen Young,28,33155,Self-Employed,West,2021-12-21 10:38:17
28029,Yvonne Wiggins,53,55314,Self-Employed,South,2016-02-27 09:04:08
28030,Nicole Gutierrez,37,47736,Self-Employed,West,2016-12-16 18:26:30
28031,Michael Clark,80,31622,Unemployed,South,2015-06-13 18:01:35
28032,Ronald Guerrero,80,29796,Retired,West,2020-11-03 09:25:15
28033,Jennifer Harrison,47,70532,Self-Employed,South,2015-12-06 20:31:47
28034,Terri Taylor,47,37418,Retired,Central,2015-08-25 06:52:03
28035,Cynthia Vasquez,39,65120,Employed,Central,2018-09-22 20:23:53
28036,Christie Dawson,78,59850,Self-Employed,West,2017-01-28 12:11:10
28037,Edward Crawford,38,40649,Employed,East,2018-05-23 17:06:29
28038,Christopher Day,54,57484,Employed,East,2018-11-03 02:59:22
28039,Olivia Ray,44,54922,Student,Central,2020-01-06 06:34:03
28040,Dale Thompson,52,63599,Employed,North,2016-07-01 02:36:18
28041,Ethan Lawson,55,52621,Employed,North,2021-05-19 18:46:11
28042,James Hansen,77,45021,Unemployed,East,2020-10-19 02:05:16
28043,Jennifer Hughes,49,69855,Employed,West,2015-08-18 11:15:02
28044,Scott Robinson,44,60964,Self-Employed,East,2016-05-18 11:32:04
28045,Sandra Lopez,20,40350,Unemployed,Central,2017-07-02 20:36:59
28046,Catherine Smith,66,47353,Student,West,2016-08-18 07:47:48
28047,Taylor Dodson,47,69495,Student,Central,2016-01-03 13:23:32
28048,David Patton,39,72480,Employed,East,2021-10-03 14:37:50
28049,Nicholas Lara,36,47326,Retired,East,2022-08-07 00:37:36
28050,Tiffany Boyd,48,57313,Student,Central,2021-07-24 02:29:58
28051,Deborah Buck,37,55413,Student,West,2016-03-31 18:11:55
28052,Rebecca Robertson,36,33495,Student,West,2018-07-04 16:44:31
28053,Danielle Wang,19,57646,Self-Employed,South,2022-04-10 20:55:11
28054,Lawrence White,57,17715,Retired,Central,2022-08-15 06:08:45
28055,Nicholas Silva,56,63645,Employed,East,2018-10-14 03:20:25
28056,Nathan Lowe,71,57812,Employed,Central,2019-01-18 08:55:54
28057,Angela Cummings,44,4612,Unemployed,Central,2015-10-15 16:04:30
28058,Jennifer Jenkins,29,35527,Self-Employed,North,2020-02-23 19:26:00
28059,Paul Perry,34,23580,Retired,South,2017-12-18 09:12:32
28060,Jessica Middleton,27,34620,Unemployed,West,2015-04-18 10:37:51
28061,Dennis Dunlap,36,52005,Retired,North,2015-12-13 20:12:16
28062,Kevin Mason,47,76134,Student,South,2022-11-28 07:34:45
28063,Daniel Thompson,47,57753,Retired,North,2020-05-01 17:59:50
28064,Frederick Gibson,42,44302,Unemployed,South,2015-12-17 10:41:50
28065,Michael Smith,83,60761,Self-Employed,South,2015-06-29 14:22:05
28066,Brenda Barnes,52,59298,Self-Employed,Central,2016-09-25 13:18:17
28067,Andrew Jones,68,71699,Student,South,2015-10-20 08:43:18
28068,Sheryl Brown,44,62563,Employed,East,2016-05-23 02:12:46
28069,Erin Hudson,27,50083,Unemployed,East,2022-08-05 08:58:49
28070,Dana Robertson,60,27406,Employed,East,2015-09-22 10:51:28
28071,Samuel Hicks,72,70244,Student,East,2017-10-03 10:11:53
28072,Peter Bender,23,48138,Retired,North,2020-06-05 09:40:16
28073,Sabrina Jones,23,36670,Retired,West,2016-07-11 07:48:37
28074,Corey Kelley,65,20235,Student,West,2018-03-22 17:09:56
28075,Gina Miller,19,32756,Self-Employed,South,2017-01-05 05:57:07
28076,Julie Johnson,68,56035,Unemployed,West,2015-04-17 16:32:47
28077,James Holland,78,44158,Student,North,2017-10-14 11:10:39
28078,Catherine Johnson,36,64876,Student,East,2020-08-01 23:22:33
28079,Timothy Huber,19,74293,Unemployed,East,2021-08-24 19:22:05
28080,Brittney Yates,68,17977,Self-Employed,East,2020-05-17 03:11:16
28081,Timothy Wiley,43,34733,Self-Employed,West,2022-04-27 23:51:14
28082,Franklin Hernandez,37,52080,Unemployed,West,2016-04-15 02:24:37
28083,Richard Campbell,40,72204,Employed,Central,2017-03-21 03:38:32
28084,Lauren Lewis,71,37433,Retired,Central,2016-06-25 09:50:12
28085,Cynthia Thornton,32,53382,Unemployed,West,2018-01-01 22:55:16
28086,Carol Hodges,23,33644,Self-Employed,East,2016-10-02 07:03:04
28087,Shannon Miller,52,48738,Employed,West,2018-04-30 16:29:52
28088,Melissa Heath,25,52068,Student,North,2021-10-05 04:48:54
28089,Joy Coleman,74,45125,Student,Central,2016-03-13 19:00:30
28090,Marc Mcdaniel,67,74566,Student,East,2021-05-21 23:21:18
28091,Jack Hunter,66,67853,Retired,Central,2021-11-01 12:23:57
28092,Jose Blake,38,45212,Self-Employed,South,2016-08-11 22:37:42
28093,Tanya Delgado,53,46088,Employed,South,2015-07-08 06:21:21
28094,Shirley Yates,75,61956,Self-Employed,South,2021-02-17 08:31:38
28095,Rodney Martin,80,50713,Retired,West,2017-02-03 23:38:39
28096,Cameron James,33,50189,Retired,Central,2015-09-02 20:08:20
28097,Amanda Goodwin MD,23,39694,Unemployed,North,2020-05-04 13:47:47
28098,Patrick Martin,69,58982,Self-Employed,Central,2019-10-07 10:47:46
28099,Brenda Robinson,19,40402,Student,East,2016-07-29 11:27:43
28100,Holly Castro,35,40398,Unemployed,West,2022-11-18 16:43:21
28101,Melody Stone,52,54337,Self-Employed,Central,2021-09-05 07:40:49
28102,Jason Barber,56,52107,Unemployed,West,2015-08-04 06:06:30
28103,Aaron Miller,18,50506,Unemployed,West,2015-01-18 02:21:02
28104,Dalton Bailey,54,22778,Employed,North,2016-11-10 14:07:58
28105,Richard Li DDS,38,53570,Unemployed,East,2021-02-02 14:39:20
28106,Teresa Franco,18,19890,Retired,North,2021-06-19 23:04:21
28107,Walter David,21,65334,Student,North,2017-12-20 18:23:50
28108,Gregory Heath,75,41696,Employed,West,2018-09-04 21:24:41
28109,Brittany Thompson,18,52384,Unemployed,West,2016-05-20 09:26:59
28110,Timothy Hernandez,30,41285,Employed,North,2015-09-07 00:26:36
28111,Mary Gray,63,54616,Student,South,2018-12-23 00:25:58
28112,Michael Wright,64,31924,Student,South,2021-09-26 17:10:35
28113,Jacob Thomas,24,77765,Employed,North,2020-05-23 20:44:53
28114,Janet Harrison,68,39700,Self-Employed,West,2021-07-26 19:54:54
28115,Kevin Ellis,20,63140,Student,West,2018-08-08 11:01:49
28116,Samantha Rodriguez,67,33279,Retired,East,2016-08-04 10:32:56
28117,Jason Warner,43,44110,Retired,West,2020-11-18 12:40:35
28118,Benjamin Henry,48,38749,Unemployed,Central,2018-10-19 12:54:28
28119,Katherine Lee,79,41042,Self-Employed,Central,2018-10-07 16:09:05
28120,Christopher Owens,43,56346,Self-Employed,West,2015-11-30 17:29:53
28121,Cory White,84,57011,Unemployed,North,2019-12-07 13:10:27
28122,Justin Gibson,72,56114,Student,Central,2020-04-29 17:45:02
28123,Lindsey Gonzalez MD,45,36916,Employed,West,2016-09-19 03:45:05
28124,John Wilson,61,51944,Self-Employed,West,2019-04-22 01:26:03
28125,Julie Martin,55,37303,Self-Employed,Central,2021-03-16 03:57:51
28126,Amanda Boyd,47,71995,Student,West,2015-01-13 10:43:56
28127,Noah Owens,83,36117,Employed,North,2022-12-02 08:23:44
28128,Antonio Parker,25,42919,Retired,South,2022-06-21 03:14:23
28129,Garrett Castillo,31,50870,Self-Employed,Central,2019-08-07 20:23:41
28130,Nicholas Lin,79,34679,Student,Central,2022-08-07 18:32:48
28131,Courtney Smith,80,59504,Self-Employed,West,2015-05-20 17:45:13
28132,Robin Hammond,83,66711,Retired,North,2020-05-11 09:11:58
28133,Laurie Reese,57,36751,Unemployed,Central,2018-08-28 17:27:30
28134,Tracy Gonzalez,30,39819,Student,West,2017-07-13 17:57:04
28135,Kiara Molina,34,67910,Employed,West,2021-06-23 18:51:14
28136,Anna Shannon,32,52170,Unemployed,West,2019-04-21 23:24:46
28137,Heidi Gardner,50,46693,Employed,East,2015-04-14 23:23:49
28138,Jason Garcia,33,38568,Retired,East,2019-09-06 20:14:06
28139,John Novak,30,44463,Employed,North,2017-05-24 13:47:22
28140,Beth Moreno,40,47803,Self-Employed,South,2018-10-06 03:38:08
28141,Angela Roberts,53,59592,Retired,East,2019-10-14 10:47:34
28142,Jenna Davis,60,49959,Unemployed,North,2020-02-29 12:20:58
28143,Jeff Moon,67,36347,Self-Employed,West,2021-09-15 06:53:29
28144,Rodney Cobb,30,42157,Self-Employed,West,2016-07-30 04:17:38
28145,Elizabeth Whitney,47,33229,Retired,South,2017-11-06 01:44:27
28146,Brendan Smith,74,48013,Employed,Central,2019-09-27 02:48:08
28147,Robert Bautista,47,83812,Employed,East,2016-12-12 17:59:03
28148,Joshua Carlson,27,87155,Unemployed,East,2017-12-09 02:15:39
28149,Tanya Barron,83,54909,Retired,West,2018-05-05 20:43:52
28150,James Sanchez,56,25208,Unemployed,North,2017-06-23 04:24:24
28151,Bethany Gonzalez,54,63891,Student,South,2018-10-13 02:55:18
28152,Carl Gardner,20,60008,Retired,South,2019-09-27 18:10:45
28153,Kimberly Mccoy,51,90305,Student,Central,2015-06-28 23:09:36
28154,Robin Clark,55,51118,Unemployed,Central,2022-04-05 03:09:33
28155,Thomas Moore,31,43622,Student,North,2020-12-14 09:42:18
28156,Allen Phillips,81,35022,Student,North,2015-12-18 16:56:31
28157,Anthony Jenkins,56,62336,Self-Employed,South,2019-04-21 07:03:54
28158,Amanda Young,71,47182,Self-Employed,West,2020-04-11 20:47:02
28159,Colin Walker,19,46158,Unemployed,North,2016-10-31 18:52:16
28160,Kendra Williams,60,42450,Unemployed,North,2017-02-26 06:46:36
28161,Jessica Spencer,70,83001,Employed,Central,2018-12-05 15:07:13
28162,Maria Mendoza,20,43815,Student,Central,2017-05-12 09:03:26
28163,Michael Wilson,58,60506,Employed,Central,2019-10-27 00:44:39
28164,Christopher Johnson,25,56933,Employed,West,2021-05-15 19:48:42
28165,Brooke Daniel,80,16654,Retired,South,2019-04-06 14:01:10
28166,John Woodward,82,83198,Employed,West,2020-05-05 19:59:08
28167,Jennifer Foster,21,22207,Employed,Central,2020-07-19 21:36:28
28168,Andrew Smith,27,36483,Student,East,2015-02-03 14:03:29
28169,Rebecca Payne,67,42380,Employed,East,2016-02-20 03:13:32
28170,Joseph Nelson,40,39121,Student,South,2021-01-11 10:05:39
28171,John Oneill,78,46564,Student,Central,2019-09-13 05:01:25
28172,Carol Morgan,64,38419,Employed,Central,2019-05-02 05:03:58
28173,Cody Carpenter,20,70349,Student,West,2017-01-20 15:13:30
28174,Leah Nguyen MD,34,58863,Unemployed,South,2022-07-10 17:02:42
28175,Janice May,39,40689,Unemployed,West,2020-12-30 12:14:56
28176,Amanda Rogers,33,37450,Student,Central,2019-09-02 21:51:29
28177,Mrs. Elizabeth Vasquez MD,20,41526,Unemployed,North,2019-07-24 05:35:51
28178,Stephen Long,69,36421,Retired,East,2021-10-18 20:20:20
28179,Megan Harris,50,32015,Self-Employed,Central,2017-09-17 06:33:28
28180,Brian Garner,59,64031,Unemployed,North,2018-03-27 16:24:13
28181,Jacob Salas,19,44147,Employed,East,2015-07-17 07:55:18
28182,Bobby Taylor,56,55926,Unemployed,North,2017-09-02 15:25:03
28183,Samuel Glover,63,50975,Retired,South,2016-01-01 07:38:58
28184,Lorraine Herman,65,71743,Retired,North,2022-01-20 07:10:44
28185,Dylan Leonard,44,63429,Retired,North,2020-11-30 09:37:10
28186,Emily Gonzalez,32,55425,Unemployed,South,2021-02-12 14:26:09
28187,Matthew Nguyen,24,84430,Self-Employed,North,2017-10-03 07:50:45
28188,Gabriela Davis,74,39422,Employed,East,2020-09-10 15:18:35
28189,Natasha Russell,59,47184,Self-Employed,North,2015-07-20 18:54:13
28190,James Hayes,26,59796,Unemployed,North,2019-09-30 07:49:03
28191,Janice Smith,23,62664,Self-Employed,South,2019-05-13 22:30:52
28192,John Mills,74,36819,Student,East,2015-03-02 10:03:52
28193,Tammy Hays,47,49491,Employed,South,2018-03-23 14:50:13
28194,Jose Gibson,72,50333,Student,North,2015-11-29 02:29:26
28195,Lauren Hunter,71,84958,Student,South,2016-07-24 23:06:02
28196,Tiffany Smith,44,59935,Self-Employed,South,2016-07-19 23:56:38
28197,Kyle Wilson,76,66211,Student,North,2019-12-13 19:33:32
28198,Mark Phelps,24,44172,Employed,North,2019-12-04 12:39:59
28199,Michelle Moreno,57,38743,Student,Central,2020-09-05 22:35:37
28200,Matthew Wolf,19,43643,Unemployed,North,2018-04-01 01:56:16
28201,Alexandra Carter,31,58217,Employed,North,2017-06-16 15:58:55
28202,Mr. Brian Werner,27,72128,Unemployed,Central,2019-08-13 22:50:01
28203,Robert Nguyen,67,28663,Unemployed,East,2021-04-24 10:49:21
28204,Gabriel Rhodes,35,79713,Retired,Central,2019-04-03 09:40:41
28205,Chad Foley,35,63295,Retired,South,2021-11-03 04:14:52
28206,Laura Kelly,33,65015,Unemployed,Central,2022-10-15 08:43:52
28207,Ana Hull,69,64012,Student,Central,2015-04-26 12:30:06
28208,Daniel Williams,69,43907,Unemployed,East,2020-08-26 08:26:44
28209,Christina Ross,48,48083,Unemployed,West,2017-09-04 16:08:21
28210,James Young,40,60206,Retired,East,2022-04-10 22:49:08
28211,Alex Conner,59,46251,Self-Employed,Central,2020-08-12 17:05:49
28212,Brandon Hernandez,79,53511,Self-Employed,South,2018-11-07 04:24:36
28213,Amanda Smith,67,40044,Self-Employed,South,2020-08-27 00:05:16
28214,Brandy Hall,32,61592,Unemployed,West,2021-03-14 17:25:34
28215,Beth Woods,61,47887,Unemployed,North,2016-04-02 12:49:51
28216,Michele Gomez DDS,59,43928,Student,Central,2019-06-03 09:21:40
28217,Vincent Adams,62,37615,Retired,North,2022-02-20 01:57:13
28218,Linda Smith,52,40024,Unemployed,South,2016-09-24 22:38:51
28219,Jonathan Smith,39,30194,Employed,North,2018-10-25 04:57:10
28220,Paul Smith,55,56347,Employed,East,2016-03-06 21:13:36
28221,Mariah Sparks,81,41028,Retired,East,2019-08-21 18:01:46
28222,Taylor Beck,24,49364,Employed,West,2022-03-12 03:58:59
28223,Margaret Jones,61,68227,Employed,North,2022-02-02 08:36:25
28224,Joshua Miranda,24,48202,Retired,West,2020-11-07 06:54:23
28225,Anthony Riddle,83,47634,Unemployed,East,2017-01-20 19:13:54
28226,Kathleen Cortez,77,49239,Unemployed,East,2015-10-21 08:17:38
28227,Christine Vasquez,18,54389,Student,West,2015-09-01 22:40:31
28228,Katherine Willis,79,42984,Unemployed,East,2022-07-04 02:03:49
28229,Maria Gould,35,62780,Employed,North,2016-07-02 17:36:54
28230,Leslie Crawford,24,51951,Employed,Central,2016-09-10 12:55:46
28231,Jeff Ruiz,71,41856,Student,Central,2015-06-29 06:57:54
28232,John Bonilla,84,44854,Retired,East,2022-09-05 23:57:28
28233,Jonathan Davenport,27,67144,Employed,Central,2022-05-17 21:54:01
28234,James Simmons,78,40138,Unemployed,Central,2015-10-15 03:29:38
28235,Heidi Scott,76,56299,Unemployed,Central,2022-01-22 07:24:02
28236,Nicolas Green,76,57169,Unemployed,East,2020-03-21 15:16:40
28237,Madison Arnold,80,33874,Employed,Central,2017-08-26 12:54:00
28238,William Bates,25,28299,Self-Employed,West,2021-08-15 13:37:00
28239,Nicholas Tucker,72,45156,Employed,West,2018-06-30 16:52:25
28240,Deborah Collins,23,62082,Employed,Central,2020-05-16 00:28:31
28241,Joseph Ramirez,18,27939,Self-Employed,South,2020-06-15 05:18:29
28242,Sarah Macdonald,73,36912,Self-Employed,South,2017-03-03 10:57:59
28243,Robert Macdonald,27,60087,Unemployed,West,2018-09-13 16:39:07
28244,Michele Giles,40,33970,Unemployed,West,2022-08-06 20:46:31
28245,Tamara Fleming,33,65343,Unemployed,Central,2018-12-17 06:53:47
28246,Jeffrey Stewart,33,89763,Employed,East,2020-03-08 11:02:23
28247,Lauren Morgan,73,37768,Retired,West,2020-02-27 07:27:36
28248,John Nelson,23,72088,Student,Central,2021-07-30 13:43:10
28249,Amber Nichols,47,54918,Retired,West,2016-04-14 08:19:43
28250,Andrew Ball,80,38121,Self-Employed,West,2020-03-28 05:20:48
28251,Mary Rhodes,18,73889,Employed,Central,2019-10-27 00:18:58
28252,Cathy Torres,68,56101,Employed,Central,2022-08-05 02:58:47
28253,Samantha Gray,63,67851,Student,North,2021-08-20 14:07:46
28254,Jennifer Nguyen,38,85185,Retired,East,2016-04-24 17:07:21
28255,Miranda Davidson,55,48387,Self-Employed,North,2016-03-17 12:20:46
28256,William Clayton,80,58289,Student,North,2016-08-07 11:14:09
